uts
126.16676489651144
98.67201073779762
111.68010182287759
119.72018397869645
103.53532485152158
125.97778939664013
120.67907396791482
122.36291363697835
135.46209119637876
106.70452455739955
123.55640274447946
115.87128831550699
110.53858718900916
100.82771134612898
124.91904061179406
114.17249569904662
125.69357325490445
117.23181073768667
104.93339185739589
115.74384326209035
111.18211588361591
128.24379767230715
91.34669559010369
126.44629125375589
128.09814566898766
127.64209570824774
115.27156701211254
131.88476920974932
110.4852685544992
86.92634817212756
103.63052839301167
132.73526948536417
92.93080872193555
116.89232900378177
92.77835491694938
103.86308172155572
95.80075635228899
123.81621592327537
118.3085024087722
127.38317181834749
118.74444696588078
131.0565755513147
115.22594449345755
117.74039173371634
109.78893153271115
108.61136290416593
126.71177029146834
113.55229616567932
129.25223426879245
123.55091238393273
100.62636390917048
118.31336713959858
101.01098338128593
115.64832523566658
119.46071768080496
130.27988726564305
92.51182199568247
94.33908748966932
96.80145904084634
113.93457480190159
128.00486759324136
119.8290801490358
124.3157760543081
129.8337517363442
110.26623580604708
93.39029955156386
92.3656750174621
126.40286495819177
125.72886366227924
115.11411853956385
104.97309691103372
111.00677212693338
127.76460945484061
97.94653240897246
122.57686888441924
104.45707009113927
93.12252049764498
120.15815136811806
108.11505948472238
118.57205982587432
119.6166494833689
118.7690090178875
120.3406112229165
116.68497444001125
106.50076962333848
121.53450951064215
114.81385493800353
91.05280174846307
129.28274579811725
115.698831292923
125.25713802334332
134.90045403585876
111.25841061463227
111.47539767583193
110.8622878687649
116.99214442197434
121.92931969421272
124.44670006736807
94.02932873704542
118.7685475929697
132.50017498250753
115.47030742039516
128.18023328781786
127.9939188064455
108.3782651145955
106.87541650853368
120.05274715538121
112.37803170859732
114.88702562691132
121.43387711124436
127.11234164824228
107.34317072209252
103.96513993800559
108.63230614435604
115.06541433025463
106.50111240373285
115.21414855655645
89.52887569205353
116.12481514402884
103.35190667225875
117.9755681294733
109.30307081266253
109.79271258386453
129.78783528193998
102.40154952142876
121.13985599159103
130.97368234699618
118.62510602708389
127.26555943100587
97.35442208826174
113.01905527516385
111.29074458411587
92.39640237602184
112.63255164501791
106.58890811068386
117.7143531614796
126.43542248093898
95.47038662634398
104.34435942935154
111.34252041476844
113.85129263079891
120.78863686554982
117.77504617016015
94.34100088465239
126.35803324754005
132.65924767811066
114.68043721652074
116.07700738429348
99.68211357510062
107.35006662527412
100.99139569570211
111.14144905817874
129.90630343729993
108.15103612999411
100.86994341365676
106.74571422129434
111.63445904757147
117.4117117966598
112.64882981776346
108.82251333067255
110.67658509588226
101.64092896359328
95.77012986102473
86.88996834803693
103.6318903424724
97.50259568172994
114.67710694720031
121.87429830810669
118.0213350301949
122.38742456508255
122.9968871088503
102.98704609200725
128.59756710483066
106.63485773066067
108.82391580871145
113.83844764339094
98.26378341148555
130.0628017425279
96.86634593356689
110.41943397040815
106.78804356062138
92.67685039670816
99.88867526699566
90.87690235135176
106.11070384406244
124.70509393305906
107.96773197049501
99.01752503414578
121.13856095491917
122.46366958525972
99.25873789482193
103.08678672854451
134.3992184849755
96.56880434885353
114.62009438564809
98.56291899937324
125.19487753763312
129.75898465803192
129.5026333828783
105.10371822491592
106.81917998989266
111.86714377426787
125.35576423693493
124.80956119709646
114.94916477520349
118.54977604564857
103.49658612384387
107.63476246827592
115.63976229581498
109.8913007960409
114.38280209254772
97.63408740104991
118.24961398099819
131.37838679888637
121.17820993455203
120.97994578501434
113.38184578029174
106.45035249379838
129.75897336109136
117.0304242592366
119.16337305534681
121.36086688966495
127.97708520186636
94.74630423242667
106.89345355609882
121.90557613425952
125.29920765914144
125.0479367766162
108.24889442048396
108.19752012688028
122.11629841883928
120.43416235811826
115.9791882374197
101.34846699223534
128.3706319044552
122.65785181356873
122.93542569717795
101.34744402045231
111.22793673261417
123.53195123775785
96.25188412070844
107.67021581040656
110.57138096714246
124.71186706337932
108.6556943553226
97.73183139195598
126.17087445970101
112.69546504246595
98.72945997138537
96.36691750862988
130.97952717187383
102.88545775490162
110.4201473433402
113.32860237744727
123.61355585430236
115.49870805579705
121.13896627330777
94.3878387817397
134.10631943588933
113.85113453577593
128.44523991576025
113.45877503587526
124.03865563693094
96.48033345715295
118.50534484122413
111.31867079469889
103.54243917210194
95.01785448749689
99.68538092631293
102.74089538954873
99.90848288806035
121.58394017258371
108.68835500488197
121.65730575560747
91.85375419948173
116.48063539833646
117.53430985625451
131.58262136487386
117.38142093841621
111.16140729563327
121.7542263805319
102.63170885133319
118.72184648168333
91.32978351219684
107.53469254561311
99.94953119731599
121.57046313404639
116.56775148758385
123.27913403090663
112.90226216110058
98.2371563814345
124.50496420084319
125.20032734777013
132.21610674701992
116.26182437186657
122.07360486007315
117.23029990289552
103.00060760944196
99.20106864380936
93.11825858635098
102.21623090828678
110.3431882247935
127.07942669099124
110.79273074115417
117.3243119362892
113.99370462829049
109.05908548938159
93.78214153972863
116.30913048046762
117.72597617293253
130.19599782433636
109.44509469819162
129.02182994389756
111.29993769749083
123.87884703613753
119.74978748426237
93.11561301337132
97.45444647568425
94.29868923396803
107.52658991650613
122.45269538911627
100.52261384395644
115.50468469526513
108.4242090212646
125.57426947628002
125.14103806975422
122.56157917384958
119.3176842078307
107.95725648579989
125.22846410464928
93.49225550895456
105.20663038087761
100.66943743874666
116.18676548749342
120.88500715349308
118.56906675817659
113.8664227234946
94.10512368929902
128.22036962596488
117.81503243775532
109.90681736900419
118.9473152576771
95.1318135020149
100.78284614538688
107.67191573553265
108.81783180652603
103.92455347863056
125.48397282429053
106.47536582072091
109.786334173487
121.81145208961274
126.968550619472
96.08462334040128
125.58039594572321
115.56464936703581
96.99118266715237
106.40588092216154
117.84251578390567
117.67416455147365
102.46668840793328
113.65620904174725
117.97924169203786
112.32770847431372
124.59919949618568
127.20376815783311
111.01201748407486
122.77633952079313
96.77454827294106
92.87566831954159
109.42492299114336
120.33525033112548
118.93198764014562
110.06080848862507
94.4472801423528
103.89847005679927
124.10509679000694
122.85579052250682
118.16279464045996
118.92287610457187
115.22260393782321
99.91057229688289
108.49694667364035
115.69775272595403
110.59646370323803
93.94839511466722
128.40816121262307
124.05753167124615
101.74375991878385
114.27761590375115
130.3688382320766
97.22320913846598
110.44136490467778
113.28756946247387
113.21248005952141
121.35325325176518
